"Order.ID","Customer.Name","Category","Sub.Category","City","Region","Sales","Discount","Profit","State","cost_price","Order_date"
"OD5329","Shah","Snacks","Chocolates","Virudhunagar","East",751,0.24,135.18,"Tamil Nadu",617.301523656776,2018-03-31
"OD5330","Sudeep","Bakery","Cakes","Krishnagiri","East",1584,0.11,332.64,"Tamil Nadu",1252.73801181299,2017-09-01
"OD5331","Yadav","Fruits & Veggies","Fresh Vegetables","Pudukottai","East",564,0.19,73.32,"Tamil Nadu",491.614066726781,2017-05-31
"OD5332","Ganesh","Bakery","Breads & Buns","Dindigul","East",522,0.29,67.86,"Tamil Nadu",455.460836425634,2016-11-01
"OD5333","Ram","Bakery","Biscuits","Coimbatore","East",501,0.1,80.16,"Tamil Nadu",421.261261261261,2016-09-26
"OD5334","Harish","Snacks","Chocolates","Bodi","East",548,0.31,126.04,"Tamil Nadu",423.2721436453,2017-03-01
"OD5335","Komal","Snacks","Noodles","Nagercoil","East",1775,0.27,798.75,"Tamil Nadu",978.893011130051,2015-06-21
"OD5336","Suresh","Bakery","Biscuits","Nagercoil","East",1641,0.12,147.69,"Tamil Nadu",1495.10412494994,2015-11-19
"OD5337","Jackson","Bakery","Breads & Buns","Dindigul","East",1731,0.34,727.02,"Tamil Nadu",1007.40517760385,2017-11-10
"OD5338","Ridhesh","Bakery","Cakes","Tirunelveli","East",2114,0.28,845.6,"Tamil Nadu",1271.9614921781,2016-04-27
"OD5339","Sheeba","Snacks","Noodles","Viluppuram","East",1176,0.31,188.16,"Tamil Nadu",990.911826662654,2018-07-27
"OD5340","Ram","Oil & Masala","Edible Oil & Ghee","Vellore","East",1023,0.27,388.74,"Tamil Nadu",635.977138273338,2016-12-06
"OD5341","Amy","Food Grains","Dals & Pulses","Bodi","East",2041,0.16,142.87,"Tamil Nadu",1901.171875,2015-12-14
"OD5342","Ram","Oil & Masala","Masalas","Coimbatore","East",826,0.32,305.62,"Tamil Nadu",522.050561797753,2018-12-10
"OD5343","Arutra","Beverages","Health Drinks","Krishnagiri","East",885,0.25,371.7,"Tamil Nadu",514.586466165413,2017-03-10
"OD5344","James","Food Grains","Dals & Pulses","Trichy","East",633,0.11,158.25,"Tamil Nadu",475.272800080088,2016-12-10
"OD5345","Rumaiza","Fruits & Veggies","Fresh Fruits","Salem","East",2450,0.32,588,"Tamil Nadu",1867.97752808989,2018-04-11
"OD5346","Hussain","Oil & Masala","Edible Oil & Ghee","Karur","East",919,0.31,147.04,"Tamil Nadu",774.360517604574,2018-06-12
"OD5347","Muneer","Bakery","Breads & Buns","Cumbum","East",1609,0.34,724.05,"Tamil Nadu",887.969094922737,2015-12-30
"OD5348","Komal","Food Grains","Atta & Flour","Bodi","East",558,0.35,122.76,"Tamil Nadu",436.768690416458,2015-11-05
"OD5349","Suresh","Oil & Masala","Edible Oil & Ghee","Perambalur","East",1767,0.26,212.04,"Tamil Nadu",1559.01343493082,2016-09-14
"OD5350","Hafiz","Beverages","Soft Drinks","Theni","East",999,0.25,319.68,"Tamil Nadu",681.022556390977,2016-09-12
"OD5351","Arutra","Bakery","Biscuits","Vellore","East",1947,0.2,759.33,"Tamil Nadu",1190.0501002004,2016-02-14
"OD5352","Amy","Fruits & Veggies","Organic Vegetables","Namakkal","East",1397,0.33,125.73,"Tamil Nadu",1275.47908096719,2017-11-25
"OD5353","Sabeela","Bakery","Breads & Buns","Kanyakumari","East",1273,0.17,89.11,"Tamil Nadu",1185.90604026846,2015-10-25
"OD5354","Roshan","Snacks","Cookies","Dindigul","East",2042,0.11,816.8,"Tamil Nadu",1226.54920412454,2018-05-18
"OD5355","Sudeep","Food Grains","Organic Staples","Ramanadhapuram","East",2476,0.26,643.76,"Tamil Nadu",1837.0162422298,2016-07-05
"OD5356","Ganesh","Beverages","Soft Drinks","Virudhunagar","East",2162,0.2,237.82,"Tamil Nadu",1928.03607214429,2018-11-03
"OD5357","Sabeela","Food Grains","Organic Staples","Vellore","East",2316,0.34,926.4,"Tamil Nadu",1394.34075857917,2016-05-03
"OD5358","Sharon","Fruits & Veggies","Fresh Vegetables","Dindigul","East",2050,0.21,717.5,"Tamil Nadu",1335.30413869125,2015-06-23
"OD5359","Jackson","Bakery","Breads & Buns","Coimbatore","East",1343,0.16,429.76,"Tamil Nadu",914.703525641026,2016-10-05
"OD5360","James","Food Grains","Organic Staples","Theni","East",881,0.17,44.05,"Tamil Nadu",838.375237904438,2018-09-10
"OD5361","Vinne","Eggs, Meat & Fish","Eggs","Kanyakumari","East",1642,0.29,558.28,"Tamil Nadu",1086.87192859292,2018-09-04
"OD5362","Amy","Eggs, Meat & Fish","Mutton","Ramanadhapuram","East",998,0.29,369.26,"Tamil Nadu",630.568649082339,2015-06-21
"OD5363","Muneer","Oil & Masala","Edible Oil & Ghee","Kanyakumari","East",1398,0.3,195.72,"Tamil Nadu",1205.89769307924,2015-11-05
"OD5364","Ram","Eggs, Meat & Fish","Mutton","Cumbum","East",1966,0.25,334.22,"Tamil Nadu",1635.86967418546,2018-12-25
"OD5365","Krithika","Bakery","Cakes","Namakkal","East",1406,0.16,323.38,"Tamil Nadu",1084.35496794872,2018-10-30
"OD5366","Anu","Beverages","Health Drinks","Madurai","East",2138,0.25,192.42,"Tamil Nadu",1950.45614035088,2016-05-08
"OD5367","Shah","Food Grains","Rice","Kanyakumari","East",592,0.32,124.32,"Tamil Nadu",469.181380417335,2015-07-14
"OD5368","Amrish","Beverages","Health Drinks","Tirunelveli","East",1370,0.11,109.6,"Tamil Nadu",1261.78796676344,2015-05-18
"OD5369","Sundar","Food Grains","Atta & Flour","Trichy","East",1932,0.23,309.12,"Tamil Nadu",1626.6212288263,2018-09-10
"OD5370","Sabeela","Beverages","Soft Drinks","Salem","East",1528,0.28,106.96,"Tamil Nadu",1425.03008423586,2018-09-08
"OD5371","Sabeela","Beverages","Health Drinks","Virudhunagar","East",849,0.19,212.25,"Tamil Nadu",637.962128043282,2015-07-14
"OD5372","James","Eggs, Meat & Fish","Eggs","Tenkasi","East",976,0.33,175.68,"Tamil Nadu",802.969800341126,2018-10-21
"OD5373","Roshan","Oil & Masala","Spices","Madurai","East",1776,0.14,799.2,"Tamil Nadu",978.169437212097,2016-02-14
"OD5374","Vinne","Oil & Masala","Masalas","Salem","East",1465,0.14,424.85,"Tamil Nadu",1041.60825155217,2015-06-22
"OD5375","Arvind","Fruits & Veggies","Fresh Fruits","Dindigul","East",790,0.26,260.7,"Tamil Nadu",530.679767395228,2017-05-23
"OD5376","Hussain","Eggs, Meat & Fish","Chicken","Nagercoil","East",820,0.22,213.2,"Tamil Nadu",608.137903387452,2017-11-26
"OD5377","Peer","Food Grains","Atta & Flour","Coimbatore","East",775,0.2,124,"Tamil Nadu",652.304609218437,2018-03-10
"OD5378","Kumar","Snacks","Cookies","Salem","East",2151,0.31,795.87,"Tamil Nadu",1359.34396629552,2017-04-05
"OD5379","Willams","Snacks","Chocolates","Madurai","East",1446,0.35,506.1,"Tamil Nadu",943.201204214752,2018-06-26
"OD5380","Suresh","Food Grains","Dals & Pulses","Chennai","East",1245,0.3,410.85,"Tamil Nadu",836.659979939819,2017-05-23
"OD5381","Sudeep","Eggs, Meat & Fish","Mutton","Chennai","East",1045,0.29,459.8,"Tamil Nadu",586.902015845953,2015-12-09
"OD5382","James","Snacks","Chocolates","Salem","East",1850,0.21,573.5,"Tamil Nadu",1279.18629121154,2017-03-29
"OD5383","Hussain","Beverages","Health Drinks","Coimbatore","East",745,0.25,126.65,"Tamil Nadu",619.899749373434,2015-11-24
"OD5384","Jonas","Beverages","Health Drinks","Tirunelveli","East",861,0.22,370.23,"Tamil Nadu",491.852074564041,2017-03-08
"OD5385","Shah","Oil & Masala","Masalas","Viluppuram","East",1629,0.32,700.47,"Tamil Nadu",931.510834670947,2018-07-31
"OD5386","Sharon","Snacks","Cookies","Krishnagiri","East",1124,0.35,292.24,"Tamil Nadu",834.681384846964,2016-11-30
"OD5387","Krithika","Bakery","Cakes","Ramanadhapuram","East",1083,0.23,465.69,"Tamil Nadu",618.733086098025,2018-07-18
"OD5388","Willams","Fruits & Veggies","Organic Fruits","Tenkasi","East",1010,0.35,141.4,"Tamil Nadu",871.650777722027,2018-11-07
"OD5389","Veronica","Beverages","Soft Drinks","Perambalur","East",1556,0.27,700.2,"Tamil Nadu",858.116915672315,2016-11-21
"OD5390","Ganesh","Fruits & Veggies","Fresh Vegetables","Madurai","East",689,0.27,248.04,"Tamil Nadu",442.153815301314,2018-10-26
"OD5391","Amrish","Fruits & Veggies","Fresh Vegetables","Dindigul","East",1845,0.11,811.8,"Tamil Nadu",1034.3377715487,2015-11-02
"OD5392","James","Eggs, Meat & Fish","Chicken","Chennai","East",1188,0.35,95.04,"Tamil Nadu",1096.79879578525,2015-11-18
"OD5393","Akash","Oil & Masala","Spices","Pudukottai","East",1682,0.21,655.98,"Tamil Nadu",1028.17917627017,2015-11-02
"OD5394","Willams","Oil & Masala","Spices","Karur","East",1652,0.3,297.36,"Tamil Nadu",1358.71614844534,2018-11-26
"OD5395","Muneer","Fruits & Veggies","Fresh Fruits","Ramanadhapuram","East",2062,0.25,350.54,"Tamil Nadu",1715.74937343358,2017-10-21
"OD5396","Shah","Snacks","Chocolates","Viluppuram","East",1133,0.1,124.63,"Tamil Nadu",1009.37937937938,2018-07-14
"OD5397","Krithika","Snacks","Noodles","Theni","East",1719,0.27,601.65,"Tamil Nadu",1120.37501253384,2018-06-26
"OD5398","Alan","Eggs, Meat & Fish","Eggs","Chennai","East",1944,0.19,855.36,"Tamil Nadu",1090.7123534716,2015-06-21
"OD5399","Amrish","Fruits & Veggies","Fresh Fruits","Bodi","East",538,0.35,32.28,"Tamil Nadu",507.496236828901,2017-11-25
"OD5400","Ridhesh","Beverages","Soft Drinks","Madurai","East",1103,0.13,297.81,"Tamil Nadu",806.238109542405,2017-11-21
"OD5401","Malik","Snacks","Cookies","Ramanadhapuram","South",2374,0.13,783.42,"Tamil Nadu",1592.65044557925,2016-02-20
"OD5402","Sundar","Oil & Masala","Spices","Ooty","South",1798,0.19,179.8,"Tamil Nadu",1621.28043282236,2015-05-22
"OD5403","Harish","Oil & Masala","Spices","Perambalur","South",785,0.11,164.85,"Tamil Nadu",620.832916207829,2017-06-26
"OD5404","Ram","Beverages","Health Drinks","Kanyakumari","South",1411,0.26,606.73,"Tamil Nadu",806.366553037899,2017-12-25
"OD5405","Ridhesh","Bakery","Biscuits","Krishnagiri","South",1253,0.32,87.71,"Tamil Nadu",1169.0308988764,2018-08-31
"OD5406","Sharon","Bakery","Cakes","Salem","South",1885,0.26,320.45,"Tamil Nadu",1568.62843392821,2018-05-26
"OD5407","Willams","Eggs, Meat & Fish","Mutton","Coimbatore","South",983,0.31,275.24,"Tamil Nadu",709.960878724045,2015-05-22
"OD5408","Sabeela","Beverages","Health Drinks","Namakkal","South",1298,0.18,129.8,"Tamil Nadu",1170.30655179323,2017-09-29
"OD5409","Verma","Bakery","Biscuits","Cumbum","South",1448,0.22,217.2,"Tamil Nadu",1233.51373020645,2017-12-20
"OD5410","Alan","Bakery","Breads & Buns","Karur","South",1774,0.17,319.32,"Tamil Nadu",1457.15716718421,2015-02-11
"OD5411","Peer","Oil & Masala","Masalas","Namakkal","South",1013,0.25,425.46,"Tamil Nadu",589.012531328321,2018-12-24
"OD5412","Amrish","Eggs, Meat & Fish","Mutton","Madurai","South",1196,0.16,502.32,"Tamil Nadu",694.791666666667,2015-09-08
"OD5413","Sudha","Bakery","Biscuits","Kanyakumari","South",1854,0.24,352.26,"Tamil Nadu",1505.3528468324,2016-09-15
"OD5414","Anu","Eggs, Meat & Fish","Chicken","Coimbatore","South",2412,0.17,1061.28,"Tamil Nadu",1353.02013422819,2018-05-19
"OD5415","Haseena","Bakery","Biscuits","Virudhunagar","South",1941,0.12,737.58,"Tamil Nadu",1204.86583900681,2018-07-03
"OD5416","Malik","Bakery","Breads & Buns","Vellore","South",2114,0.23,274.82,"Tamil Nadu",1843.41986569109,2015-06-02
"OD5417","Suresh","Food Grains","Rice","Vellore","South",1719,0.25,154.71,"Tamil Nadu",1568.21052631579,2016-08-24
"OD5418","Sudeep","Snacks","Chocolates","Theni","South",1631,0.29,472.99,"Tamil Nadu",1161.37799618895,2016-07-27
"OD5419","Mathew","Eggs, Meat & Fish","Eggs","Vellore","South",2075,0.26,415,"Tamil Nadu",1664.32725085222,2015-05-31
"OD5420","Vince","Fruits & Veggies","Organic Vegetables","Bodi","South",1597,0.31,702.68,"Tamil Nadu",897.101013140736,2015-05-31
"OD5421","Ridhesh","Beverages","Health Drinks","Ramanadhapuram","South",829,0.24,124.35,"Tamil Nadu",706.345228548516,2016-09-21
"OD5422","Rumaiza","Bakery","Cakes","Karur","South",1546,0.13,680.24,"Tamil Nadu",866.886953038951,2016-06-18
"OD5423","Ramesh","Beverages","Soft Drinks","Madurai","South",1490,0.18,387.4,"Tamil Nadu",1104.58825886596,2018-05-19
"OD5424","Ramesh","Snacks","Noodles","Krishnagiri","South",1875,0.16,375,"Tamil Nadu",1502.40384615385,2016-08-24
"OD5425","Jackson","Eggs, Meat & Fish","Chicken","Coimbatore","South",2454,0.18,1006.14,"Tamil Nadu",1450.47084752555,2018-12-07
"OD5426","Surya","Snacks","Cookies","Cumbum","South",2295,0.22,665.55,"Tamil Nadu",1633.04269392664,2015-06-27
"OD5427","Jonas","Eggs, Meat & Fish","Fish","Cumbum","South",1139,0.11,102.51,"Tamil Nadu",1037.63139453399,2017-09-17
"OD5428","Yusuf","Eggs, Meat & Fish","Eggs","Salem","South",1281,0.29,384.3,"Tamil Nadu",899.307993180223,2017-04-18
"OD5429","Veronica","Eggs, Meat & Fish","Mutton","Coimbatore","South",955,0.24,343.8,"Tamil Nadu",612.670408981556,2018-06-20
"OD5430","Muneer","Beverages","Health Drinks","Nagercoil","South",1707,0.3,682.8,"Tamil Nadu",1027.28184553661,2018-07-21
"OD5431","Vinne","Fruits & Veggies","Organic Vegetables","Viluppuram","South",2014,0.35,422.94,"Tamil Nadu",1596.64826894129,2017-12-12
"OD5432","Yusuf","Bakery","Biscuits","Cumbum","South",677,0.25,54.16,"Tamil Nadu",624.401002506266,2017-09-19
"OD5433","Sudha","Fruits & Veggies","Fresh Fruits","Kanyakumari","South",671,0.2,87.23,"Tamil Nadu",584.939879759519,2016-09-04
"OD5434","Aditi","Bakery","Cakes","Virudhunagar","South",2153,0.11,882.73,"Tamil Nadu",1271.66883571929,2016-04-21
"OD5435","Yadav","Fruits & Veggies","Fresh Fruits","Perambalur","South",2064,0.16,288.96,"Tamil Nadu",1777.88461538462,2016-09-21
"OD5436","Aditi","Snacks","Noodles","Krishnagiri","South",625,0.25,168.75,"Tamil Nadu",457.393483709273,2016-12-10
"OD5437","Rumaiza","Beverages","Soft Drinks","Dindigul","South",765,0.24,160.65,"Tamil Nadu",605.803929430634,2016-06-11
"OD5438","Anu","Eggs, Meat & Fish","Mutton","Dharmapuri","South",1490,0.27,238.4,"Tamil Nadu",1254.98846886594,2016-08-24
"OD5439","Hussain","Beverages","Soft Drinks","Namakkal","South",1393,0.3,431.83,"Tamil Nadu",964.062186559679,2015-01-20
"OD5440","Jonas","Eggs, Meat & Fish","Eggs","Nagercoil","South",2318,0.29,324.52,"Tamil Nadu",1999.27790592719,2015-06-01
"OD5441","Adavan","Fruits & Veggies","Fresh Fruits","Tirunelveli","South",1826,0.27,693.88,"Tamil Nadu",1135.18499949865,2015-04-02
"OD5442","Suresh","Food Grains","Atta & Flour","Vellore","South",1328,0.14,252.32,"Tamil Nadu",1077.1880632886,2018-01-26
"OD5443","Ganesh","Snacks","Cookies","Kanyakumari","South",2142,0.15,599.76,"Tamil Nadu",1544.55683525288,2018-11-13
"OD5444","Roshan","Food Grains","Rice","Trichy","South",1639,0.24,442.53,"Tamil Nadu",1199.34843624699,2017-09-11
"OD5445","Mathew","Food Grains","Atta & Flour","Theni","South",1867,0.26,578.77,"Tamil Nadu",1291.58812913575,2016-08-23
"OD5446","Malik","Bakery","Breads & Buns","Ooty","South",594,0.12,255.42,"Tamil Nadu",338.986784140969,2016-09-27
"OD5447","Rumaiza","Beverages","Soft Drinks","Tirunelveli","South",711,0.14,63.99,"Tamil Nadu",647.917083917484,2018-06-03
"OD5448","Vidya","Beverages","Health Drinks","Kanyakumari","South",1279,0.1,473.23,"Tamil Nadu",806.576576576577,2017-10-14
"OD5449","Arutra","Food Grains","Atta & Flour","Perambalur","South",2384,0.16,381.44,"Tamil Nadu",2005.76923076923,2017-11-27
"OD5450","Komal","Fruits & Veggies","Organic Fruits","Salem","South",1609,0.2,353.98,"Tamil Nadu",1257.53507014028,2018-06-03
"OD5451","Verma","Beverages","Health Drinks","Perambalur","South",2237,0.34,492.14,"Tamil Nadu",1750.81276339554,2018-07-03
"OD5452","Sudha","Snacks","Cookies","Nagercoil","South",743,0.35,245.19,"Tamil Nadu",499.558454591069,2015-09-17
"OD5453","Sheeba","Snacks","Noodles","Krishnagiri","South",1096,0.15,438.4,"Tamil Nadu",658.587881822734,2018-12-22
"OD5454","Yusuf","Snacks","Noodles","Dindigul","South",1827,0.29,383.67,"Tamil Nadu",1447.52783070906,2018-08-13
"OD5455","Ravi","Food Grains","Organic Staples","Ooty","South",2005,0.14,761.9,"Tamil Nadu",1244.84277989185,2018-11-03
"OD5456","Ganesh","Eggs, Meat & Fish","Mutton","Tirunelveli","South",1309,0.14,562.87,"Tamil Nadu",747.176046465051,2018-04-28
"OD5457","Ravi","Snacks","Cookies","Dindigul","South",1289,0.19,206.24,"Tamil Nadu",1084.82116020439,2016-06-12
"OD5458","Ravi","Beverages","Health Drinks","Viluppuram","South",1291,0.35,516.4,"Tamil Nadu",777.320622177622,2017-12-08
"OD5459","Sudeep","Beverages","Soft Drinks","Dharmapuri","South",2137,0.17,384.66,"Tamil Nadu",1755.32405088651,2016-12-03
"OD5460","Sudha","Beverages","Health Drinks","Coimbatore","South",754,0.2,67.86,"Tamil Nadu",687.51503006012,2017-01-08
"OD5461","Amrish","Eggs, Meat & Fish","Fish","Coimbatore","South",517,0.19,25.85,"Tamil Nadu",492.084961426711,2018-01-14
"OD5462","Kumar","Eggs, Meat & Fish","Fish","Tirunelveli","South",2129,0.28,638.7,"Tamil Nadu",1494.48455675893,2016-09-17
"OD5463","Jonas","Oil & Masala","Edible Oil & Ghee","Theni","South",1642,0.25,213.46,"Tamil Nadu",1432.12030075188,2018-11-30
"OD5464","Sabeela","Snacks","Noodles","Chennai","South",2235,0.3,402.3,"Tamil Nadu",1838.2146439318,2017-09-02
"OD5465","Mathew","Beverages","Health Drinks","Karur","South",1722,0.31,154.98,"Tamil Nadu",1571.89286789046,2017-12-08
"OD5466","Peer","Food Grains","Atta & Flour","Viluppuram","South",1918,0.35,326.06,"Tamil Nadu",1597.53135975916,2017-12-08
"OD5467","Shree","Snacks","Noodles","Cumbum","South",619,0.22,259.98,"Tamil Nadu",359.811585488074,2018-11-04
"OD5468","Willams","Food Grains","Dals & Pulses","Namakkal","South",1769,0.24,778.36,"Tamil Nadu",993.023255813953,2016-06-21
"OD5469","Amy","Snacks","Noodles","Bodi","South",2453,0.28,883.08,"Tamil Nadu",1574.32811873245,2018-10-23
"OD5470","Alan","Eggs, Meat & Fish","Eggs","Ramanadhapuram","South",986,0.33,285.94,"Tamil Nadu",702.377846894753,2016-11-30
"OD5471","Vinne","Snacks","Chocolates","Coimbatore","South",1553,0.26,543.55,"Tamil Nadu",1012.08141167034,2015-04-25
"OD5472","Verma","Beverages","Health Drinks","Cumbum","South",1849,0.16,462.25,"Tamil Nadu",1388.97235576923,2017-12-09
"OD5473","Ridhesh","Bakery","Biscuits","Salem","South",2386,0.22,429.48,"Tamil Nadu",1960.83383443576,2017-09-08
"OD5474","Adavan","Food Grains","Dals & Pulses","Viluppuram","South",1764,0.33,546.84,"Tamil Nadu",1221.1899267583,2018-09-05
"OD5475","Ravi","Food Grains","Organic Staples","Ramanadhapuram","South",1913,0.12,153.04,"Tamil Nadu",1762.07448938726,2017-04-16
"OD5476","Aditi","Food Grains","Atta & Flour","Virudhunagar","South",2306,0.25,392.02,"Tamil Nadu",1918.77694235589,2015-12-01
"OD5477","Anu","Eggs, Meat & Fish","Eggs","Nagercoil","South",1939,0.21,814.38,"Tamil Nadu",1126.98667201122,2016-11-13
"OD5478","Harish","Bakery","Cakes","Pudukottai","South",2137,0.19,854.8,"Tamil Nadu",1284.64081755335,2016-06-09
"OD5479","Veronica","Bakery","Biscuits","Pudukottai","South",521,0.15,218.82,"Tamil Nadu",302.63395092639,2018-11-17
"OD5480","Willams","Food Grains","Organic Staples","Kanyakumari","South",2044,0.19,735.84,"Tamil Nadu",1310.65023544735,2017-03-08
"OD5481","Komal","Oil & Masala","Masalas","Krishnagiri","South",1104,0.31,309.12,"Tamil Nadu",797.351790550707,2018-06-03
"OD5482","Mathew","Snacks","Chocolates","Chennai","South",612,0.16,153,"Tamil Nadu",459.735576923077,2015-02-02
"OD5483","Amrish","Food Grains","Rice","Tenkasi","South",1549,0.25,480.19,"Tamil Nadu",1071.48872180451,2016-12-21
"OD5484","Hussain","Snacks","Cookies","Virudhunagar","South",1257,0.11,75.42,"Tamil Nadu",1182.88116928621,2017-08-15
"OD5485","Sudha","Oil & Masala","Masalas","Madurai","South",1976,0.29,197.6,"Tamil Nadu",1783.57235984355,2018-11-04
"OD5486","Ganesh","Eggs, Meat & Fish","Chicken","Madurai","South",1379,0.24,193.06,"Tamil Nadu",1188.79310344828,2015-09-09
"OD5487","Hussain","Eggs, Meat & Fish","Mutton","Krishnagiri","South",2208,0.1,794.88,"Tamil Nadu",1414.53453453453,2018-12-04
"OD5488","Hafiz","Food Grains","Atta & Flour","Vellore","South",1130,0.35,406.8,"Tamil Nadu",725.740090316106,2015-09-19
"OD5489","Hussain","Food Grains","Organic Staples","Nagercoil","West",2332,0.33,559.68,"Tamil Nadu",1778.18802046754,2017-09-29
"OD5490","Peer","Eggs, Meat & Fish","Fish","Virudhunagar","West",795,0.29,302.1,"Tamil Nadu",494.333567345301,2017-02-22
"OD5491","Kumar","Fruits & Veggies","Fresh Fruits","Tenkasi","West",2337,0.21,140.22,"Tamil Nadu",2201.40294618699,2015-11-10
"OD5492","Roshan","Fruits & Veggies","Organic Fruits","Tirunelveli","West",2125,0.32,595,"Tamil Nadu",1534.91171749599,2015-08-05
"OD5493","Ramesh","Oil & Masala","Spices","Madurai","West",1045,0.35,83.6,"Tamil Nadu",964.776718514802,2018-09-01
"OD5494","Aditi","Fruits & Veggies","Organic Vegetables","Kanyakumari","West",2480,0.23,694.4,"Tamil Nadu",1789.71634759948,2018-08-12
"OD5495","Krithika","Oil & Masala","Spices","Krishnagiri","West",1952,0.16,624.64,"Tamil Nadu",1329.48717948718,2017-12-18
"OD5496","Amy","Fruits & Veggies","Organic Fruits","Vellore","West",1431,0.28,472.23,"Tamil Nadu",961.462093862816,2016-11-08
"OD5497","Vidya","Fruits & Veggies","Organic Vegetables","Madurai","West",1438,0.35,186.94,"Tamil Nadu",1255.45408931259,2018-07-08
"OD5498","Ram","Bakery","Cakes","Cumbum","West",1791,0.14,680.58,"Tamil Nadu",1111.97676747446,2016-10-12
"OD5499","Harish","Fruits & Veggies","Organic Vegetables","Ramanadhapuram","West",1491,0.26,357.84,"Tamil Nadu",1136.11389612994,2017-09-02
"OD5500","Roshan","Bakery","Biscuits","Tenkasi","West",1624,0.26,617.12,"Tamil Nadu",1009.50471225185,2016-12-19
"OD5501","Sundar","Eggs, Meat & Fish","Mutton","Madurai","West",1705,0.22,119.35,"Tamil Nadu",1589.14612146723,2015-05-13
"OD5502","Vince","Food Grains","Organic Staples","Karur","West",1082,0.32,194.76,"Tamil Nadu",890.088282504013,2017-11-09
"OD5503","Kumar","Fruits & Veggies","Fresh Fruits","Karur","West",919,0.13,330.84,"Tamil Nadu",588.92560328427,2017-12-18
"OD5504","Hussain","Beverages","Health Drinks","Salem","West",582,0.18,197.88,"Tamil Nadu",384.812662793027,2015-05-16
"OD5505","Sundar","Oil & Masala","Masalas","Dindigul","West",2064,0.15,123.84,"Tamil Nadu",1943.07461191788,2016-04-17
"OD5506","Aditi","Bakery","Cakes","Kanyakumari","West",1883,0.26,508.41,"Tamil Nadu",1378.17325045117,2018-07-14
"OD5507","Hafiz","Fruits & Veggies","Fresh Fruits","Coimbatore","West",959,0.15,76.72,"Tamil Nadu",883.605408112168,2015-07-26
"OD5508","Adavan","Oil & Masala","Spices","Virudhunagar","West",1085,0.32,97.65,"Tamil Nadu",990.519662921348,2018-09-18
"OD5509","Ganesh","Fruits & Veggies","Organic Fruits","Kanyakumari","West",839,0.31,318.82,"Tamil Nadu",521.797572474672,2017-06-11
"OD5510","Mathew","Eggs, Meat & Fish","Eggs","Bodi","West",1135,0.29,295.1,"Tamil Nadu",842.342794102898,2018-07-29
"OD5511","Sundar","Eggs, Meat & Fish","Chicken","Kanyakumari","West",2078,0.32,706.52,"Tamil Nadu",1375.88282504013,2016-04-13
"OD5512","Anu","Bakery","Cakes","Dindigul","West",2239,0.13,470.19,"Tamil Nadu",1771.11244618003,2016-07-18
"OD5513","Haseena","Beverages","Health Drinks","Salem","West",1088,0.31,402.56,"Tamil Nadu",687.571471561842,2018-10-14
"OD5514","Peer","Fruits & Veggies","Fresh Vegetables","Nagercoil","West",2264,0.34,543.36,"Tamil Nadu",1726.51013445715,2015-03-25
"OD5515","Krithika","Eggs, Meat & Fish","Fish","Ooty","West",1629,0.12,537.57,"Tamil Nadu",1092.74128954746,2018-11-07
"OD5516","Harish","Beverages","Soft Drinks","Karur","West",648,0.31,77.76,"Tamil Nadu",572.013241047246,2018-08-07
"OD5517","Surya","Beverages","Health Drinks","Ramanadhapuram","West",990,0.2,445.5,"Tamil Nadu",545.591182364729,2018-02-13
"OD5518","Amrish","Beverages","Soft Drinks","Dharmapuri","West",1354,0.2,541.6,"Tamil Nadu",814.028056112224,2017-11-05
"OD5519","Yusuf","Snacks","Chocolates","Trichy","West",1169,0.15,409.15,"Tamil Nadu",760.991487230846,2018-04-11
"OD5520","Kumar","Food Grains","Atta & Flour","Vellore","West",1252,0.14,112.68,"Tamil Nadu",1140.91728419788,2017-11-18
"OD5521","Jonas","Snacks","Chocolates","Chennai","West",883,0.24,114.79,"Tamil Nadu",770.058139534884,2018-08-12
"OD5522","Jonas","Bakery","Biscuits","Cumbum","West",1545,0.35,247.2,"Tamil Nadu",1302.35825388861,2017-12-10
"OD5523","Amrish","Bakery","Breads & Buns","Ramanadhapuram","West",1938,0.27,368.22,"Tamil Nadu",1574.02988067783,2017-05-12
"OD5524","Ram","Oil & Masala","Spices","Kanyakumari","West",1455,0.32,276.45,"Tamil Nadu",1182.3334670947,2015-04-11
"OD5525","Mathew","Snacks","Noodles","Dharmapuri","West",2259,0.23,225.9,"Tamil Nadu",2037.78690989275,2017-05-28
"OD5526","Kumar","Snacks","Noodles","Dharmapuri","West",1485,0.25,668.25,"Tamil Nadu",818.796992481203,2018-11-10
"OD5527","Suresh","Bakery","Cakes","Perambalur","West",1841,0.27,589.12,"Tamil Nadu",1255.26922691266,2018-03-03
"OD5528","Komal","Food Grains","Rice","Trichy","West",1091,0.27,403.67,"Tamil Nadu",689.190815201043,2018-10-07
"OD5529","Amy","Snacks","Noodles","Kanyakumari","West",886,0.1,380.98,"Tamil Nadu",505.525525525525,2015-08-31
"OD5530","Amy","Bakery","Cakes","Dharmapuri","West",771,0.11,177.33,"Tamil Nadu",594.323756131745,2018-04-17
"OD5531","Sheeba","Eggs, Meat & Fish","Fish","Ooty","West",1414,0.1,254.52,"Tamil Nadu",1160.64064064064,2015-03-14
"OD5532","Arvind","Food Grains","Rice","Namakkal","West",1825,0.29,237.25,"Tamil Nadu",1592.36786681376,2018-11-24
